"trial_type","trial_index","time_elapsed","internal_node_id","screen_height","screen_width","browser","browser_version","mobile","os","vsync_rate","participant_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","fullscreen","webcam","microphone","screen","version","date","time","rt","stimulus","response","question_order","trial_duration","trial_number","block_number"
"html-keyboard-response","309","966395","0.0-24.0-0.95","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","310","966902","0.0-24.0-1.95","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1032.jpg","null","","500","96","1"
"multiple-slider","311","970267","0.0-24.0-2.95","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","3362.199999988079","","{""Physical_Attractiveness"":0.6,""General_Attractiveness"":0.63,""Trustworthiness"":0.66,""Familiarity"":0.7}","[0,1,2,3]","","",""
"html-keyboard-response","312","971019","0.0-24.0-0.96","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","313","971527","0.0-24.0-1.96","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1041.jpg","null","","500","97","1"
"multiple-slider","314","974875","0.0-24.0-2.96","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","3346","","{""Physical_Attractiveness"":0.26,""General_Attractiveness"":0.36,""Trustworthiness"":0.38,""Familiarity"":0.03}","[0,1,2,3]","","",""
"html-keyboard-response","315","975626","0.0-24.0-0.97","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","316","976137","0.0-24.0-1.97","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1082.jpg","null","","500","98","1"
"multiple-slider","317","979318","0.0-24.0-2.97","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","3179.300000011921","","{""Physical_Attractiveness"":0.5,""General_Attractiveness"":0.5,""Trustworthiness"":0.5,""Familiarity"":0}","[0,1,2,3]","","",""
"html-keyboard-response","318","980070","0.0-24.0-0.98","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","319","980586","0.0-24.0-1.98","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1007.jpg","null","","500","99","1"
"multiple-slider","320","984524","0.0-24.0-2.98","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","3935.699999988079","","{""Physical_Attractiveness"":0.63,""General_Attractiveness"":0.63,""Trustworthiness"":0.5,""Familiarity"":0}","[0,1,2,3]","","",""
"html-keyboard-response","321","985289","0.0-24.0-0.99","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","322","985792","0.0-24.0-1.99","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1059.jpg","null","","500","100","1"
"multiple-slider","323","988914","0.0-24.0-2.99","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","3120.5","","{""Physical_Attractiveness"":0.33,""General_Attractiveness"":0.36,""Trustworthiness"":0.5,""Familiarity"":0}","[0,1,2,3]","","",""
"html-keyboard-response","324","989666","0.0-24.0-0.100","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","325","990181","0.0-24.0-1.100","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1017.jpg","null","","500","101","1"
"multiple-slider","326","994678","0.0-24.0-2.100","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","4495.800000011921","","{""Physical_Attractiveness"":0.61,""General_Attractiveness"":0.57,""Trustworthiness"":0.46,""Familiarity"":0}","[0,1,2,3]","","",""
"html-keyboard-response","327","995436","0.0-24.0-0.101","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","328","995949","0.0-24.0-1.101","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1081.jpg","null","","500","102","1"
"multiple-slider","329","1000069","0.0-24.0-2.101","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","4118","","{""Physical_Attractiveness"":0.27,""General_Attractiveness"":0.3,""Trustworthiness"":0.26,""Familiarity"":0}","[0,1,2,3]","","",""
"html-keyboard-response","330","1000823","0.0-24.0-0.102","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","331","1001326","0.0-24.0-1.102","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1020.jpg","null","","500","103","1"
"multiple-slider","332","1005702","0.0-24.0-2.102","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","4374.799999952316","","{""Physical_Attractiveness"":0.61,""General_Attractiveness"":0.28,""Trustworthiness"":0.62,""Familiarity"":0}","[0,1,2,3]","","",""
"html-keyboard-response","333","1006466","0.0-24.0-0.103","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","334","1006982","0.0-24.0-1.103","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1083.jpg","null","","500","104","1"
"multiple-slider","335","1012969","0.0-24.0-2.103","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","5979.400000035763","","{""Physical_Attractiveness"":0.25,""General_Attractiveness"":0.22,""Trustworthiness"":0.5,""Familiarity"":0.33}","[0,1,2,3]","","",""
"html-keyboard-response","336","1013721","0.0-24.0-0.104","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","337","1014222","0.0-24.0-1.104","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1102.jpg","null","","500","105","1"
"multiple-slider","338","1020494","0.0-24.0-2.104","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","6269","","{""Physical_Attractiveness"":0.62,""General_Attractiveness"":0.62,""Trustworthiness"":0.5,""Familiarity"":0}","[0,1,2,3]","","",""
"html-keyboard-response","339","1021252","0.0-24.0-0.105","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","340","1021754","0.0-24.0-1.105","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1013.jpg","null","","500","106","1"
"multiple-slider","341","1028521","0.0-24.0-2.105","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","6764.699999988079","","{""Physical_Attractiveness"":0.33,""General_Attractiveness"":0.31,""Trustworthiness"":0.5,""Familiarity"":0}","[0,1,2,3]","","",""
"html-keyboard-response","342","1029273","0.0-24.0-0.106","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","343","1029778","0.0-24.0-1.106","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NM-1055.jpg","null","","500","107","1"
"multiple-slider","344","1034195","0.0-24.0-2.106","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","4409.5","","{""Physical_Attractiveness"":0.57,""General_Attractiveness"":0.56,""Trustworthiness"":0.5,""Familiarity"":0.91}","[0,1,2,3]","","",""
"html-keyboard-response","345","1034949","0.0-24.0-0.107","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","346","1035451","0.0-24.0-1.107","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1087.jpg","null","","500","108","1"
"multiple-slider","347","1039666","0.0-24.0-2.107","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","4213.5","","{""Physical_Attractiveness"":0.34,""General_Attractiveness"":0.35,""Trustworthiness"":0.5,""Familiarity"":0}","[0,1,2,3]","","",""
"html-keyboard-response","348","1040419","0.0-24.0-0.108","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","349","1040921","0.0-24.0-1.108","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1086.jpg","null","","500","109","1"
"multiple-slider","350","1046510","0.0-24.0-2.108","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","questionnaire","","","","5586.600000023842","","{""Physical_Attractiveness"":0.63,""General_Attractiveness"":0.71,""Trustworthiness"":0.55,""Familiarity"":0}","[0,1,2,3]","","",""
"html-keyboard-response","351","1047523","0.0-25.0","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","part_3_loading","","","","null","<p>Please wait for the experiment to load...</p>","null","","","",""
"preload","352","1047537","0.0-26.0","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","true","false","[]","[]","[]","","","","","","","","","","","","","","","","",""
"html-button-response","353","1067494","0.0-27.0","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","task_instructions_2","","","","19956","<h1>Part 4/4</h1><p>In the final part of the experiment, you will see the faces again. Only this time, you have to tell whether they are real or fake.</p><p>These images were actually created specially for this experiment: about half of them are <b>photos of real people</b>, and the other half of faces were entirely <b>computer-generated</b> using a new AI algorithm that we want to test.</p><p>This algorithm, based on a new generation of deep-learning models, is able to produce photo-realistic images of faces according to pre-specified parameters (e.g., gender, age, emotion, ...).</p><p>Among the artificial faces generated, only those that best matched the characteristics of the real photos were selected for this experiment (same background, lighting conditions, age range, etc.).</p><p>In order to help us validate our algorithm, we will ask you to tell whether you think the faces you see are <b>real</b> (photos of real people) or <b>fake</b> (computer-generated images).</p></br><div style='float: center'><img src='utils/realness_demo.png' height='150' style='border:5px solid #D3D3D3; padding:3px; margin:5px'></img><p>Please respond according to your gut feelings.</p></div>","0","","","",""
"html-keyboard-response","354","1068255","0.0-28.0-0.0","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","fixation","","","","null","<div style=""font-size:60px;"">+</div>","null","","750","",""
"image-keyboard-response","355","1068763","0.0-28.0-1.0","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","stimuli","","","","null","stimuli/AMFD/NF-1039.jpg","null","","500","1","2"
"multiple-slider","356","1072113","0.0-28.0-2.0","1080","1920","chrome","104.0.0","false","Windows 10","60.02","5d7f8ffae664ab001967d9d3_7mrcg","63107c6374824dd1505b9d20","63107c7480846f7ce1066906","","","","","","","","","","","","perceived_realness","","","","3349.100000023842","","{""perceived_realness"":0.12}","[0]","","",""
